Chl_a(mg/L),SST(øC),salinity(ppt),Wind_Speed_Era5(m/s),Wind_direction_ERA5(degree of north),TP(mm),STD:200KM,STD:100KM,STD_SST_12months,STD_SST_6months(øC),salinty_STD_6months,Status_TR10,delta(200-100),Next_Month_CHL,Next_month_Status
8.61061,29.6,17521.36667,2.057890919,59.5076589,0,0.5897,0.4693,3.359170982,1.069775742,185.2321762,NON_BLOOM,0.1204,1.81681,NON_BLOOM
1.81681,26.395,17532.72414,1.161922751,-153.2100438,0.00032,0.8225,0.7956,3.363864242,1.662824947,170.3825612,NON_BLOOM,0.0269,3.40034,NON_BLOOM
3.40034,24.37,17210.13333,1.374919036,-12.58895131,0.00036,0.6415,0.5921,3.419001641,2.618356142,158.5531673,NON_BLOOM,0.0494,6.63423,NON_BLOOM
6.63423,22.845,17107.8,1.615801093,12.07773814,0.00134,0.7884,0.6839,3.392286875,3.088654867,163.0195863,NON_BLOOM,0.1045,14.52561,BLOOM
14.52561,22.54,16927.55556,1.967996085,60.54709115,0.00002,0.7673,0.5672,3.300564661,3.130301836,220.8120567,BLOOM,0.2001,6.25564,NON_BLOOM
6.25564,23.495,16851.1,2.627024177,41.18675631,0.00222,0.5837,0.4614,3.224812306,2.461996847,263.9877462,NON_BLOOM,0.1223,6.32323,NON_BLOOM
6.32323,24.735,16764.2069,2.11339124,45.54469636,0.00019,0.7369,0.5961,3.253147274,1.298058379,257.1575409,NON_BLOOM,0.1408,0.60713,NON_BLOOM
0.60713,28.765,16916,2.931999579,32.11079026,0,0.872,0.7334,3.27219799,2.075354722,151.4085529,NON_BLOOM,0.1386,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.45718,
0.45718,31.435,17979.27586,2.854000833,86.76179284,0.00001,0.4318,0.424,3.426889078,2.403612588,426.5918114,NON_BLOOM,0.0078,0.47624,NON_BLOOM
0.47624,30.02,17984.93333,2.04287692,40.24213472,0,0.4087,0.4058,3.452378709,0.953177435,440.4355209,NON_BLOOM,0.0029,2.18707,NON_BLOOM
2.18707,27.76,17700.13793,1.506344783,72.00029258,0.00031,0.4656,0.4087,3.442418073,1.287405067,375.0231194,NON_BLOOM,0.0569,1.62628,NON_BLOOM
1.62628,24.795,17368.1,0.572331537,-77.64610004,0.00216,0.6045,0.53,3.412747753,2.438036693,291.6693331,NON_BLOOM,0.0745,3.33945,NON_BLOOM
3.33945,23.525,17158.76667,1.739846265,22.40871305,0.00032,0.6029,0.5068,3.340331404,3.04652899,300.945948,NON_BLOOM,0.0961,2.20944,NON_BLOOM
2.20944,23.2,17016.88889,1.291330083,96.84818774,0.00188,0.5403,0.4114,3.262264891,3.174853562,379.6790831,NON_BLOOM,0.1289,2.0301,NON_BLOOM
2.0301,24.49,16829.83333,2.854076762,26.46365046,0.00057,0.7544,0.6503,3.168598616,2.454306872,396.628762,NON_BLOOM,0.1041,1.03614,NON_BLOOM
1.03614,25.79,16840.75862,4.193379349,35.86387593,0.00001,0.7336,0.6282,3.099940076,1.523547578,307.1689897,NON_BLOOM,0.1054,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.43415,
0.43415,31.555,17642.86207,2.302044229,111.6194312,0,0.5718,0.4483,3.169434837,2.196723728,279.3603895,NON_BLOOM,0.1235,0.61791,NON_BLOOM
0.61791,30.45,17816.23333,1.958143181,60.80400003,0.00026,0.6607,0.429,3.196855524,1.187247342,378.9563634,NON_BLOOM,0.2317,1.00773,NON_BLOOM
1.00773,27.675,17669.75862,1.172417382,-130.7138409,0,0.6633,0.4939,3.197068319,1.473660409,395.0157491,NON_BLOOM,0.1694,2.58594,NON_BLOOM
2.58594,25.03,17151.86667,1.186509069,-104.4343514,0.00011,0.6834,0.6718,3.179210108,2.545790643,372.6268328,NON_BLOOM,0.0116,1.29124,NON_BLOOM
1.29124,23.625,17131.3,0.285575178,33.49309714,0.00085,0.7337,0.7791,3.168027421,3.291876365,362.1585977,NON_BLOOM,-0.0454,1.89774,NON_BLOOM
1.89774,22.51,17153.14815,2.366401046,45.26443746,0.00218,0.5829,0.5481,3.256704916,3.374300854,287.2747735,NON_BLOOM,0.0348,1.72971,NON_BLOOM
1.72971,23.215,16770.96667,3.27120512,35.38224805,0.00022,0.708,0.4367,3.380757332,2.80149179,354.2985497,NON_BLOOM,0.2713,1.3643,NON_BLOOM
1.3643,25.765,16727.27586,2.053924102,69.97440456,0.00002,0.6744,0.6231,3.381925277,1.742920601,310.4573415,NON_BLOOM,0.0513,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.59542,
0.59542,31.5,17256.27586,2.536830488,97.7131462,0.00001,0.5708,0.4263,3.430067318,2.272358204,389.9235551,NON_BLOOM,0.1445,0.52372,NON_BLOOM
0.52372,30.185,17627.6,2.369140611,98.16278444,0.00012,0.5699,0.3016,3.413172476,1.277221648,341.7503785,NON_BLOOM,0.2683,0.87052,NON_BLOOM
0.87052,27.785,17586.2069,1.655006964,51.97389806,0.00066,0.4867,0.3321,3.41327095,1.522639339,240.5559765,NON_BLOOM,0.1546,1.29911,NON_BLOOM
1.29911,25,17335.63333,2.101815371,-109.8624569,0.00002,0.826,0.887,3.415234532,2.604676483,199.0106522,NON_BLOOM,-0.061,5.07469,NON_BLOOM
5.07469,23.15,17020.7,2.140223527,28.21775461,0.00021,0.7916,0.7489,3.464578397,3.193068013,211.072036,NON_BLOOM,0.0427,1.2891,NON_BLOOM
1.2891,22.09,16960.89286,1.096074057,110.5243391,0.001,0.7181,0.6479,3.518094201,3.489676044,253.4406515,NON_BLOOM,0.0702,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.85029,
0.85029,31.82,17554.27586,2.587243544,104.6412748,0,0.6472,0.4744,3.801868419,2.73577952,424.3976683,NON_BLOOM,0.1728,0.71339,NON_BLOOM
0.71339,30.88,17755.76667,1.261597316,76.39237222,0.00014,0.5484,0.458,3.848041416,1.596657098,368.4572112,NON_BLOOM,0.0904,1.03565,NON_BLOOM
1.03565,28.275,17510.2069,0.604373915,169.2706951,0.00092,0.488,0.3529,3.853317001,1.33180016,231.555098,NON_BLOOM,0.1351,1.49405,NON_BLOOM
1.49405,25.335,16825.73333,1.202116299,-137.3568429,0.00191,0.6212,0.5945,3.835894525,2.507852252,332.9446943,NON_BLOOM,0.0267,1.18057,NON_BLOOM
1.18057,23.335,17285.42308,0.49536874,92.69098026,0.00067,0.8393,0.8241,3.818387599,3.292461929,302.3940106,NON_BLOOM,0.0152,0.96619,NON_BLOOM
0.96619,22.91,17423.53846,1.869987955,51.17938358,0.00075,0.414,0.3466,3.725443183,3.483141243,290.2993632,NON_BLOOM,0.0674,2.98804,NON_BLOOM
2.98804,23.79,17099.42105,2.637867851,45.60274881,0.00001,0.4781,0.3918,3.501630771,2.904137016,297.454637,NON_BLOOM,0.0863,0.94667,NON_BLOOM
0.94667,24.98,16824.22222,2.816328712,44.10731133,0.00143,0.6615,0.5252,3.49855295,1.785477099,269.557322,NON_BLOOM,0.1363,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.32985,
0.32985,31.06,17618.48276,5.036304549,119.8849215,0.00001,0.9827,0.7657,3.236377513,2.89716624,259.1083198,NON_BLOOM,0.217,0.43872,NON_BLOOM
0.43872,30.53,17647.82759,3.031637517,86.92544195,0,0.7324,0.5477,3.111857335,2.284356219,320.9148573,NON_BLOOM,0.1847,0.78667,NON_BLOOM
0.78667,29.705,17667.5,2.168921656,31.95947927,0,0.5993,0.4816,3.019329626,1.332268585,299.3302626,NON_BLOOM,0.1177,1.13696,NON_BLOOM
1.13696,27.25,17449.92857,0.890198755,149.872567,0.00202,0.7303,0.4801,3.006329521,1.275707048,209.0746285,NON_BLOOM,0.2502,3.31564,NON_BLOOM
3.31564,24.94,17313.86667,1.135511527,-102.7300548,0.00007,0.3247,0.2518,3.029314646,2.224786507,170.3992728,NON_BLOOM,0.0729,1.5646,NON_BLOOM
1.5646,22.585,17240.83333,1.433531749,-126.518138,0.00215,0.7146,0.7684,3.115506803,3.090281361,167.150585,NON_BLOOM,-0.0538,1.41772,NON_BLOOM
1.41772,22.065,16929.81481,0.717564679,-140.7146207,0.00104,0.6872,0.6233,3.218740345,3.263124036,253.4867688,NON_BLOOM,0.0639,3.80464,NON_BLOOM
3.80464,22.73,16799.33333,1.310126414,96.72693241,0.00215,0.6012,0.5477,3.32115596,2.790306758,295.0805762,NON_BLOOM,0.0535,1.12364,NON_BLOOM
1.12364,25.92,16668.53571,2.156649925,54.42043484,0.00005,0.858,0.7787,3.283290688,1.92014901,284.9077219,NON_BLOOM,0.0793,0.43802,NON_BLOOM
0.43802,28.935,16774.6,3.09862201,48.36357576,0,0.7741,0.7266,3.322865752,2.40150893,241.5080448,NON_BLOOM,0.0475,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.58045,
0.58045,31.275,17727.68966,3.444190923,105.1492858,0,0.7665,0.5687,3.470278042,1.9694895,440.5701915,NON_BLOOM,0.1978,0.66372,NON_BLOOM
0.66372,30.225,17795.6,1.95903323,101.0239875,0.00001,0.4905,0.3281,3.50224836,0.891199644,416.5656273,NON_BLOOM,0.1624,1.28925,NON_BLOOM
1.28925,27.11,17322.41379,0.143190068,-121.6673662,0.00008,0.656,0.5564,3.503010288,1.50267724,323.2963106,NON_BLOOM,0.0996,3.41373,NON_BLOOM
3.41373,24.7,16994.7,0.6975472,-41.65220905,0.00004,0.6329,0.613,3.517669362,2.565040069,292.9600514,NON_BLOOM,0.0199,1.84274,NON_BLOOM
1.84274,23.485,16997.72414,1.328572571,27.68422413,0.00041,0.698,0.6411,3.422891357,3.116443842,345.2639465,NON_BLOOM,0.0569,6.33754,NON_BLOOM
6.33754,23.03,16994.88889,1.857473494,64.57407476,0.00017,0.5331,0.4549,3.304536234,3.19650949,343.1545024,NON_BLOOM,0.0782,1.76932,NON_BLOOM
1.76932,23.395,17036.89286,0.745528884,67.58630985,0.00151,0.6174,0.5106,3.228129054,2.580838715,294.6484322,NON_BLOOM,0.1068,1.1329,NON_BLOOM
1.1329,25.7,17000.34483,3.450543515,34.0997698,0,0.8925,0.7662,3.238191662,1.453435585,119.2386875,NON_BLOOM,0.1263,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.97571,
0.97571,32.4,17794.93333,2.921370824,99.17393972,0,0.3886,0.46,3.306945632,3.144594127,292.4383511,NON_BLOOM,-0.0714,0.92471,NON_BLOOM
0.92471,32.345,17955.71429,2.17881318,98.71319631,0.00001,0.3787,0.379,3.418012413,2.394614908,392.0284022,NON_BLOOM,-0.0003,0.72406,NON_BLOOM
0.72406,30.995,17840.4,2.11574447,97.74737189,0.00002,0.3599,0.3032,3.472243186,1.42267476,392.0504028,NON_BLOOM,0.0567,0.90812,NON_BLOOM
0.90812,28.52,17184.31034,1.136265269,167.9900897,0.00183,0.3489,0.3558,3.473117271,1.358346626,346.0961946,NON_BLOOM,-0.0069,1.30363,NON_BLOOM
1.30363,25.84,16988.1,1.525930658,-105.8971972,0.00028,0.5384,0.6474,3.400546193,2.351739457,365.4946042,NON_BLOOM,-0.109,2.90229,NON_BLOOM
2.90229,23.545,17086,1.799592003,10.2048168,0.00098,0.7579,0.6717,3.394025669,3.333693418,395.7806124,NON_BLOOM,0.0862,1.87862,NON_BLOOM
1.87862,23.36,17076.14286,2.230260099,20.6574245,0.00002,0.7616,0.5313,3.355181601,3.469886425,389.5175677,NON_BLOOM,0.2303,2.21499,NON_BLOOM
2.21499,23.825,16959.93333,2.197187802,60.67043066,0.00122,0.4442,0.3659,3.308036379,2.859256046,300.1449384,NON_BLOOM,0.0783,1.63479,NON_BLOOM
1.63479,25.06,16781.75862,3.703261717,35.63868831,0.00002,0.6762,0.6312,3.349765202,1.792721395,126.2084242,NON_BLOOM,0.045,0.34655,NON_BLOOM
0.34655,27.445,16738.7,3.427273689,38.2303549,0,1.0208,1.0359,3.350772377,1.45670123,134.2319086,NON_BLOOM,-0.0151,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.27022,
0.27022,32.83,17620.7,2.242324346,109.1988621,0,0.4415,0.5061,3.430238365,3.313155596,318.7309849,NON_BLOOM,-0.0646,0.4703,NON_BLOOM
0.4703,31.055,17734.62963,4.226131593,106.3673712,0,0.8927,0.5419,3.308629159,2.662869693,385.3363661,NON_BLOOM,0.3508,0.67531,NON_BLOOM
0.67531,30.495,17793.53571,2.253412331,43.25308699,0.00001,0.5897,0.4376,3.271506698,1.693793614,373.3752734,NON_BLOOM,0.1521,1.00606,NON_BLOOM
1.00606,27.69,17573,1.376915965,-144.617583,0.00001,0.6452,0.3675,3.264169193,1.619510386,229.1076305,NON_BLOOM,0.2777,3.3791,NON_BLOOM
3.3791,24.735,17584.27586,1.821823591,27.74150546,0.00002,0.6679,0.577,3.330915373,2.745840288,127.4287328,NON_BLOOM,0.0909,1.1934,NON_BLOOM
1.1934,23,17413.37931,1.35466471,62.17951976,0.00268,0.5609,0.486,3.389526838,3.5142631,122.0876538,NON_BLOOM,0.0749,1.37968,NON_BLOOM
1.37968,22.4,16986.39623,0.780949038,10.82130087,0.00246,0.7636,0.596,3.497926841,3.42237582,265.7465472,NON_BLOOM,0.1676,9.01891,NON_BLOOM
9.01891,23.52,16852.41379,1.185256163,22.4876384,0.0024,0.7364,0.516,3.525582005,2.88350144,337.4874284,NON_BLOOM,0.2204,1.13344,NON_BLOOM
1.13344,25.93,16748.5283,2.296378311,37.38670695,0,1.0015,0.8293,3.483751769,1.820440461,342.1264422,NON_BLOOM,0.1722,0.61323,NON_BLOOM
0.61323,29.29,16813.01887,2.937427454,30.54265616,0,0.8491,0.8625,3.516140438,2.312238724,317.8115638,NON_BLOOM,-0.0134,0.54557,NON_BLOOM
0.54557,31.215,16982.43103,2.47622909,86.28796986,0,0.5467,0.5426,3.608487367,3.318289908,217.7281257,NON_BLOOM,0.0041,1.02455,NON_BLOOM
1.02455,32.73,17190.94828,3.45915257,113.8901903,0,0.4573,0.4439,3.703929501,3.844310099,145.288904,NON_BLOOM,0.0134,1.10926,NON_BLOOM
1.10926,32.495,17590.68627,3.330916399,112.2906042,0,0.6687,0.6363,3.667809552,3.42397146,288.7846928,NON_BLOOM,0.0324,0.57461,NON_BLOOM
0.57461,32.395,17535,1.692654799,107.3803973,0,0.4334,0.4015,3.781423963,2.42276257,328.2942686,NON_BLOOM,0.0319,0.92343,NON_BLOOM
0.92343,30.3,17570.36585,1.547294467,68.30533987,0,0.5891,0.372,3.771034341,1.268474861,305.6171805,NON_BLOOM,0.2171,3.36151,NON_BLOOM
3.36151,27.21,17604.17857,0.854235739,80.36135014,0.00006,0.6113,0.4427,3.776387162,1.91722184,238.908302,NON_BLOOM,0.1686,5.65261,NON_BLOOM
5.65261,24.14,17512.8,1.565744994,-134.7613318,0.0007,0.7938,0.7628,3.821711254,3.20257275,141.9669551,NON_BLOOM,0.031,3.48604,NON_BLOOM
3.48604,22.95,17383,2.702380212,8.46305894,0.00007,0.6286,0.6058,3.827058882,3.774193806,73.82602969,NON_BLOOM,0.0228,1.91353,NON_BLOOM
1.91353,22.725,16535.2963,1.477574374,36.59774895,0.00029,0.6326,0.5065,3.789135419,3.697554372,373.8209336,NON_BLOOM,0.1261,1.59147,NON_BLOOM
1.59147,24,16569.40741,2.703531797,40.82325251,0.00001,0.8415,0.561,3.744873904,2.701827185,460.2966958,NON_BLOOM,0.2805,3.34454,NON_BLOOM
3.34454,26.21,16674.21429,3.177946468,45.82999532,0.00001,0.8753,0.7163,3.733079232,1.64274774,459.930529,NON_BLOOM,0.159,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.8143,
0.8143,31.05,17457.48018,0.964612114,78.87112752,0.00011,0.5483,0.3342,3.357136573,1.165723726,308.2176417,NON_BLOOM,0.2141,3.39362,NON_BLOOM
3.39362,26.795,17269.72596,0.032543689,-89.13140032,0.00129,0.5971,0.4369,3.362894003,1.676024562,211.028904,NON_BLOOM,0.1602,5.51663,NON_BLOOM
5.51663,25.31,16788.29167,0.91359651,22.46130651,0.00004,0.5928,0.4643,3.278678251,2.529969395,303.1604695,NON_BLOOM,0.1285,3.32933,NON_BLOOM
3.32933,23.9,16677.57741,2.247751655,42.95908357,0.00003,0.5588,0.5363,3.174233585,3.108470506,391.3124625,NON_BLOOM,0.0225,1.0629,NON_BLOOM
1.0629,23.035,16745.8287,0.958520325,65.25516235,0.00307,0.6274,0.6566,3.134479262,3.151469234,327.8157666,NON_BLOOM,-0.0292,1.10721,NON_BLOOM
1.10721,22.54,16751.35417,1.764147103,27.050861,0.00151,0.577,0.5295,3.301451359,2.883592474,300.3483373,NON_BLOOM,0.0475,2.08974,NON_BLOOM
2.08974,24.84,16750.06897,2.277327667,38.20616943,0.00155,1.2085,1.1043,3.371370966,1.433555215,199.1602149,NON_BLOOM,0.1042,1.84162,NON_BLOOM
1.84162,27.66,16895.28033,2.487188296,47.07144661,0,1.0977,1.1026,3.364337556,1.687778989,65.6739753,NON_BLOOM,-0.0049,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.32902,
0.32902,31.75,17071.87083,3.312150018,110.9224986,0,0.8352,0.6459,3.527234221,3.702795115,118.9685545,NON_BLOOM,0.1893,0.66545,NON_BLOOM
0.66545,31.77,17298.47845,3.111246508,108.1755902,0,0.7379,0.6129,3.602846579,2.738318624,167.7565038,NON_BLOOM,0.125,0.88922,NON_BLOOM
0.88922,31.285,17403.125,2.37739398,103.6069128,0.00007,0.5009,0.3362,3.621641811,1.51785965,185.2504442,NON_BLOOM,0.1647,0.76132,NON_BLOOM
0.76132,28.1,16865.26293,2.041495768,-149.2536248,0.00105,0.384,0.405,3.61210167,1.355858943,191.0962232,NON_BLOOM,-0.021,0.70229,NON_BLOOM
0.70229,25.565,16981.05,1.216296852,-147.5363761,0.00626,0.8809,0.854,3.598000289,2.42229517,190.3298352,NON_BLOOM,0.0269,1.04182,NON_BLOOM
1.04182,23.995,17056.125,0.689136187,-51.81642533,0.00628,1.0298,1.0052,3.589415768,3.101697676,183.6141224,NON_BLOOM,0.0246,1.11311,NON_BLOOM
1.11311,23.105,16936.29018,1.418167915,55.93534286,0.00027,0.773,0.6647,3.581637099,3.36730192,195.218505,NON_BLOOM,0.1083,1.8942,NON_BLOOM
1.8942,23.68,16750.525,1.289343558,76.50277808,0.00184,0.3879,0.2506,3.452203302,2.895449015,204.3118516,NON_BLOOM,0.1373,7.89675,NON_BLOOM
7.89675,25.855,16745.51724,1.503860695,53.32142243,0.00059,1.0097,0.9011,3.386803511,1.682691297,114.7216242,NON_BLOOM,0.1086,0.78693,NON_BLOOM
0.78693,29.27,16860.43333,2.742061965,37.56967961,0.00001,0.8455,0.9191,3.401199212,2.052090398,114.9030497,NON_BLOOM,-0.0736,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.89252,
0.89252,32.835,17180.51724,0.893183532,84.44015234,0,0.4582,0.3942,3.700052928,2.59728865,142.5180769,NON_BLOOM,0.064,0.88856,NON_BLOOM
0.88856,30.465,17633.59494,0.958351806,-140.8181981,0,0.5989,0.5425,3.653980326,1.391913152,251.1361489,NON_BLOOM,0.0564,0.74671,NON_BLOOM
0.74671,28.03,17311.88362,1.310881793,132.8152312,0.00023,0.5675,0.4134,3.654449248,1.77323308,229.0141739,NON_BLOOM,0.1541,1.1139,NON_BLOOM
1.1139,25.715,16944.74167,1.978154102,-137.0984943,0.00026,0.5161,0.4792,3.645126503,2.762378202,228.7341893,NON_BLOOM,0.0369,1.52852,NON_BLOOM
1.52852,23.315,16981.66667,1.418779999,-96.26484744,0,0.9418,0.9628,3.717245471,3.616393711,233.5014629,NON_BLOOM,-0.021,2.76677,NON_BLOOM
2.76677,23.385,16964.67593,1.886679241,36.00204464,0.00003,0.5047,0.3826,3.685230658,3.533306309,246.146689,NON_BLOOM,0.1221,2.19134,NON_BLOOM
2.19134,24.065,16799.7,3.038244151,41.95734808,0,0.5202,0.4873,3.646032352,2.638020749,281.6616418,NON_BLOOM,0.0329,1.05332,NON_BLOOM
1.05332,26.29,16780.05172,2.84458804,39.9685518,0,0.8583,0.7282,3.622965713,1.711297429,174.421735,NON_BLOOM,0.1301,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.88815,
0.88815,31.975,17331.18534,2.565885626,83.08860922,0.00001,0.5501,0.4904,3.404492946,2.195832068,184.1145582,NON_BLOOM,0.0597,0.81175,NON_BLOOM
0.81175,30.845,17681.97917,1.679192893,114.5261953,0.00014,0.82,0.356,3.426951593,1.073780963,299.7972555,NON_BLOOM,0.464,1.57911,NON_BLOOM
1.57911,28.2,17277.0819,1.203161041,176.977284,0.00019,0.6152,0.3982,3.426371076,1.469242293,274.4576994,NON_BLOOM,0.217,0.87414,NON_BLOOM
0.87414,25.97,16866.4,0.712605738,40.91516637,0.00116,0.6202,0.5898,3.411263283,2.433349315,277.2703647,NON_BLOOM,0.0304,2.42326,NON_BLOOM
2.42326,24.025,16937.55833,1.144895905,15.22444292,0.0066,0.7917,0.8004,3.329753155,3.183388416,274.9000388,NON_BLOOM,-0.0087,10.55146,BLOOM
10.55146,23.48,16929.71296,1.891545839,22.45022437,0.00014,0.5798,0.5359,3.318048393,3.220741913,289.6858372,BLOOM,0.0439,1.83153,NON_BLOOM
1.83153,24.89,16782.94583,2.581654146,41.18464753,0,0.6033,0.5138,3.236067867,2.564718958,310.3651177,NON_BLOOM,0.0895,1.08099,NON_BLOOM
1.08099,28.225,16812.98276,3.040310872,38.81967892,0,0.8967,0.8862,3.173540894,1.872192713,163.1805357,NON_BLOOM,0.0105,0.36406,NON_BLOOM
0.36406,27.64,16864.71667,3.145387557,33.81080558,0,0.8776,0.8617,3.172057774,1.760781077,56.11015032,NON_BLOOM,0.0159,0.47522,NON_BLOOM
0.47522,30.12,16953.40948,2.753896575,96.00766793,0,0.6321,0.5822,3.116945955,2.420526228,64.95819387,NON_BLOOM,0.0499,0.22026,NON_BLOOM
0.22026,31.395,17023.425,5.421288082,114.1967403,0.00142,0.9661,0.7776,3.049633488,2.752556388,82.97426212,NON_BLOOM,0.1885,0.18271,NON_BLOOM
0.18271,31.295,17021.59583,3.382269209,121.4715053,0,0.695,0.6609,2.896301041,2.293768279,95.57613726,NON_BLOOM,0.0341,0.20982,NON_BLOOM
0.20982,31.055,17115.82328,3.452047855,105.3406764,0.00001,0.5437,0.4441,2.805358711,1.497695452,102.1958271,NON_BLOOM,0.0996,0.34212,NON_BLOOM
0.34212,30.695,17363.30417,1.649652699,75.27644809,0,0.4718,0.3006,2.793386162,1.290764201,156.7200364,NON_BLOOM,0.1712,1.06009,NON_BLOOM
1.06009,28.555,17235.83621,1.125277348,71.79330038,0.00013,0.4957,0.3986,2.796352131,0.975048788,141.0600505,NON_BLOOM,0.0971,1.09896,NON_BLOOM
1.09896,26.775,16994.5125,1.631348887,-145.9627708,0.00117,0.6897,0.6665,2.753487057,1.71750465,133.6608097,NON_BLOOM,0.0232,1.06917,NON_BLOOM
1.06917,23.9,17098.64583,3.87335573,-139.2982024,0.00286,1.2265,1.3071,2.769373519,2.677865677,126.8283284,NON_BLOOM,-0.0806,4.17196,NON_BLOOM
4.17196,23.02,16792.34722,1.989535274,50.0225816,0.00015,0.8062,0.6663,2.836382275,3.091613207,179.7269117,NON_BLOOM,0.1399,1.43929,NON_BLOOM
1.43929,24.64,16686.44167,2.445658354,52.37160092,0.00023,0.5512,0.4727,2.860918747,2.704717201,235.9130339,NON_BLOOM,0.0785,1.03021,NON_BLOOM
1.03021,25.28,16763.57328,3.823903289,40.81280257,0,0.9603,0.8137,2.964916267,1.841296343,196.6780015,NON_BLOOM,0.1466,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.33604,
1.33604,23.3,17021.76667,0.957680775,95.87488067,0.00048,0.5661,0.5952,,,,NON_BLOOM,-0.0291,4.73212,NON_BLOOM
4.73212,22.925,17053.03571,8.137240026,-74.00080969,0,0.4227,0.3621,,,,NON_BLOOM,0.0606,4.46614,NON_BLOOM
4.46614,24.285,16860.46667,2.931100569,32.17722775,0,0.5391,0.4761,,,,NON_BLOOM,0.063,2.02666,NON_BLOOM
2.02666,25.215,16931.2069,4.049261473,20.20209379,0,0.8536,0.7299,,,,NON_BLOOM,0.1237,0.67412,NON_BLOOM
0.67412,27.565,16970.86667,3.53772378,49.13707338,0,0.7668,0.7438,,,,NON_BLOOM,0.023,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.4471,
0.4471,30.17,17656.86207,4.103459272,100.3348537,0,0.7516,0.4537,,2.198723114,240.3645419,NON_BLOOM,0.2979,0.68434,NON_BLOOM
0.68434,29.97,17830.16667,3.040111273,93.86633768,0,0.5808,0.3453,,1.250335788,313.3345837,NON_BLOOM,0.2355,1.2152,NON_BLOOM
1.2152,28.215,17495.62069,1.826625705,51.58676862,0.00015,0.4387,0.2603,,1.040702554,274.2630813,NON_BLOOM,0.1784,1.16788,NON_BLOOM
1.16788,25.385,17366.43333,1.243880387,105.1147021,0.00269,0.5211,0.4757,2.994067746,2.070139723,230.9934956,NON_BLOOM,0.0454,1.5128,NON_BLOOM
1.5128,22.975,17187.66667,0.543034436,-73.66234237,0.00178,0.9309,0.9269,3.032883981,2.898041604,234.1297857,NON_BLOOM,0.004,6.89946,NON_BLOOM
6.89946,22.21,17101.85185,1.07640171,-61.12003941,0.00281,0.8248,0.7305,3.12663113,3.176031001,253.568155,NON_BLOOM,0.0943,1.58849,NON_BLOOM
1.58849,23.24,16846.7,2.230355327,12.76776091,0.00041,0.5817,0.5148,3.224727459,2.872407164,311.1765562,NON_BLOOM,0.0669,3.27427,NON_BLOOM
3.27427,25.29,16813.03448,2.324512096,48.51813072,0,0.7774,0.6512,3.220757869,2.014503144,249.7530936,NON_BLOOM,0.1262,1.22855,NON_BLOOM
1.22855,28.23,16899.53333,1.686563411,72.20895316,0,0.8054,0.7057,3.230503997,2.019050932,200.290037,NON_BLOOM,0.0997,0.26267,NON_BLOOM
0.26267,31,17087.51724,2.052539653,82.64797077,0,0.7119,0.6197,3.308545753,3.163695646,142.0834174,NON_BLOOM,0.0922,1.72354,NON_BLOOM
1.72354,32.365,17447.4,2.15482329,100.6311605,0,0.5518,0.5915,3.405715376,3.792167824,216.1578492,NON_BLOOM,-0.0397,1.01545,NON_BLOOM
1.01545,32.52,17556.36667,3.403772742,96.61192588,0,0.4627,0.4311,3.549081943,3.534171776,293.0825206,NON_BLOOM,0.0316,0.97682,NON_BLOOM
0.97682,31.84,17741.72414,3.441936378,93.30798601,0,0.5463,0.465,3.676378426,2.626400817,345.0700711,NON_BLOOM,0.0813,0.64454,NON_BLOOM
0.64454,30.185,17743.16667,2.958320446,81.72224001,0,0.5093,0.325,3.687563253,1.48397458,318.4318651,NON_BLOOM,0.1843,3.60578,NON_BLOOM
3.60578,27.565,17741.51724,1.639840173,83.55057838,0.00001,0.5846,0.413,3.685665433,1.697877965,236.3457174,NON_BLOOM,0.1716,2.08043,NON_BLOOM
